List Type,List Size,Algorithm,Run Time
Random Data,10,Bubble Sort,0.00000594
Random Data,10,Bubble Sort,0.00000488
Random Data,10,Bubble Sort,0.00000481
Random Data,10,Bubble Sort,0.00000567
Random Data,10,Bubble Sort,0.00000658
Random Data,10,Bubble Sort,0.00000602
Random Data,10,Bubble Sort,0.00000736
Random Data,10,Bubble Sort,0.00000722
Random Data,10,Bubble Sort,0.00000553
Random Data,10,Bubble Sort,0.00000542
Random Data,10,Bubble Sort,0.00000585
Random Data,10,Bubble Sort,0.00000629
Random Data,10,Bubble Sort,0.00000865
Random Data,10,Bubble Sort,0.00000822
Random Data,10,Bubble Sort,0.00000581
Random Data,10,Bubble Sort,0.00000682
Random Data,10,Bubble Sort,0.00000756
Random Data,10,Bubble Sort,0.00000594
Random Data,10,Bubble Sort,0.00000719
Random Data,10,Bubble Sort,0.00000762
Random Data,10,Bubble Sort,0.00000703
Random Data,10,Bubble Sort,0.00000605
Random Data,10,Bubble Sort,0.00000632
Random Data,10,Bubble Sort,0.00000697
Random Data,10,Bubble Sort,0.00000617
Random Data,10,Bubble Sort,0.00000718
Random Data,10,Bubble Sort,0.00000703
Random Data,10,Bubble Sort,0.00000620
Random Data,10,Bubble Sort,0.00000676
Random Data,10,Bubble Sort,0.00000470
Random Data,10,Bubble Sort,0.00000695
Random Data,10,Bubble Sort,0.00000623
Random Data,10,Bubble Sort,0.00000700
Random Data,10,Bubble Sort,0.00000599
Random Data,10,Bubble Sort,0.00000702
Random Data,10,Bubble Sort,0.00000724
Random Data,10,Bubble Sort,0.00000657
Random Data,10,Bubble Sort,0.00000548
Random Data,10,Bubble Sort,0.00000654
Random Data,10,Bubble Sort,0.00000609
Random Data,10,Bubble Sort,0.00000644
Random Data,10,Bubble Sort,0.00000724
